question_id,answer,model,prompt_variant,sample_idx,is_human,grader_model,thesis_clarity,argumentative_soundness,dialectical_engagement,precision_distinctions,substantive_contribution,example_quality,total,timestamp,answer_char_count,reasoning_char_count,output_tokens,reasoning_tokens
GALLOW-CAUSALDECISIONTHEORISTS-2020,"Causal Decision Theory (CDT) tells a deliberating agent to choose the act that maximises causal expected utility.  To calculate that figure, the agent is instructed to imagine performing the act by means of a “do‐operator” (an intervention that sets the act’s value), to hold fixed every variable that is not causally downstream of that intervention, and then to take an expectation with respect to the resulting probability distribution.  When the causal graph is uncomplicated, this procedure deliv",openai/o3,answer_without_rubric_2k,8,False,openai/o3,4,5,5,6,4,4,28,2026-02-04T01:51:51.869246,12973,0,4532,1536
GALLOW-CAUSALDECISIONTHEORISTS-2020,"1. The setting

The Death in Damascus puzzle is purposely simple. The world contains only two salient variables.

     A  ∈ { go to Damascus, go to Aleppo }                        (your act)
     D  ∈ { Death in Damascus, Death in Aleppo }                  (where Death is)

If you and Death end up in the same city, you die (utility = –1).  
If you end up in different cities, you live (utility = +1).

Death has made his choice before your deliberation finishes.  He tries to predict where you will",openai/o3,answer_without_rubric_2k,9,False,openai/o3,4,6,5,6,5,5,31,2026-02-04T01:51:51.869246,11838,0,4235,1408
GALLOW-CAUSALDECISIONTHEORISTS-2020,"1. Introduction  

Causal Decision Theory (CDT) is, at bottom, a recipe for selecting the act that maximises expected utility when the expectation is taken with respect to probabilities of outcomes that are not causally downstream of the act.  In ordinary choice situations this prescription appears both intuitive and stable: one attaches probabilities to states of the world, utilities to the possible consequence-pairs ⟨act, state⟩, computes each act’s expected utility, and picks the act with the",openai/o3,answer_without_rubric_2k,10,False,openai/o3,5,5,5,5,5,4,29,2026-02-04T01:51:51.869246,10978,0,2594,64
GALLOW-CAUSALDECISIONTHEORISTS-2020,"1. The setting  

‘Death in Damascus’ (due to Gibbard & Harper 1978) is by now a familiar companion to Newcomb-type problems. You have two options, go to Aleppo or go to Damascus. Death, who is almost perfectly reliable, has already predicted which city you will choose and has positioned himself in that city. You strongly prefer life to death, and you have no other reason to favour either town. You also know one further empirical regularity: when Death is uncertain he shows a slight bias for pre",openai/o3,answer_without_rubric_2k,11,False,openai/o3,4,5,5,5,5,4,28,2026-02-04T01:51:51.869246,15344,0,3778,448
GALLOW-CAUSALDECISIONTHEORISTS-2020,"1. Introduction

Causal Decision Theory (CDT) is usually praised for two related virtues.  First, it directs the agent to ask the question that seems most relevant to rational choice: “If I were to perform act A, what causal consequences would probably follow, and how valuable would they be?”  Secondly, it appears to escape the kinds of self– defeating feedback that beset purely evidential rules; by conditioning only on the counter-factual supposition that the act is performed, CDT is supposed t",openai/o3,answer_without_rubric_2k,12,False,openai/o3,5,6,6,5,5,6,33,2026-02-04T01:51:51.869246,15155,0,4490,1024
GALLOW-CAUSALDECISIONTHEORISTS-2020,"1. Framing the difficulty  

Causal Decision Theory (CDT) begins from a seemingly simple idea: when I am weighing acts, I should ask which act would causally bring about the best expected outcome.  Formally,

      EU(a) = Σs  P(s | do a) · U(outcome of a in s),

where the sum ranges over “states of the world” s that are not causally downstream of the act a.  The probabilities P(s | do a) are supposed to be the unconditional, pre-act probabilities of those states; unlike Evidential Decision Theo",openai/o3,answer_without_rubric_2k,13,False,openai/o3,5,5,5,5,5,4,29,2026-02-04T01:51:51.869246,13681,0,3581,576
GALLOW-CAUSALDECISIONTHEORISTS-2020,"1. What CDT is committed to  

Causal Decision Theory tells an agent to compute, for every available act A, the causal expected utility

CEU(A) = ΣS P(S) · U(Outcome(A,S))

where the sum ranges over states S that are not causally downstream of the act.  The probabilities to be used are the agent’s unconditional probabilities for those states – in other words, probabilities that are not conditioned on which act will in fact be performed.  This policy is supposed to insulate choice from merely evi",openai/o3,answer_without_rubric_2k,14,False,openai/o3,4,5,5,5,4,5,28,2026-02-04T01:51:51.869246,13325,0,4004,1024
ISSEROW-MORALWORTH-2020,"1. Introduction  

Suppose I return a stranger’s wallet solely because I want to do what morality requires.  I do not feel special concern for the stranger, nor am I moved by hopes of reward or fear of reproach; I act simply because my considered judgment is that returning the wallet is the right thing to do.  Many philosophers—from Friedrich Schiller’s quip that one should act “out of inclination” rather than “cold duty,” through Michael Stocker’s “moral schizophrenia,” to contemporary worries ",openai/o3,answer_without_rubric_2k,0,False,openai/o3,5,5,5,6,5,5,31,2026-02-04T01:51:51.869246,15028,0,3803,576
ISSEROW-MORALWORTH-2020,"Can the bare desire to do what is morally right—what contemporary moral psychologists call a de dicto moral motive—ground morally worthy action? Or are we forced to say, with many recent critics, that someone motivated only “because it is right” exhibits a kind of moral fetishism or relational alienation that disqualifies her for moral praise? I shall defend the sufficiency thesis: an agent who acts solely from the desire to do what is morally right can, under certain fairly ordinary conditions,",openai/o3,answer_without_rubric_2k,1,False,openai/o3,5,5,6,5,5,4,30,2026-02-04T01:51:51.869246,15738,0,3768,640
ISSEROW-MORALWORTH-2020,"1. Introduction: the intuitive worry

Suppose Samantha notices that a stranger has been badly injured in a traffic accident. She immediately applies first aid, calls an ambulance, and waits with the victim until help arrives. When later asked why she did all this she replies, quite sincerely, ‘Because it was the morally right thing to do.’ Some spectators think her answer reveals admirable single-mindedness; others find it oddly chilly. They would have preferred her to say that she acted out of ",openai/o3,answer_without_rubric_2k,2,False,openai/o3,5,5,6,5,4,5,30,2026-02-04T01:51:51.869246,14220,0,3368,448
ISSEROW-MORALWORTH-2020,"1. Introduction  

Few doctrines in moral psychology have been as resilient—or as embattled—as the Kantian thought that an action’s worth depends on its being done “from duty.”  The view appears, on the one hand, to capture something exalted in ordinary moral admiration: we praise the person who keeps a painful promise because she must, not because she happens to relish doing so.  Yet many contemporary philosophers—from Michael Stocker’s charge of “moral schizophrenia,” to Michael Smith’s compla",openai/o3,answer_without_rubric_2k,3,False,openai/o3,5,6,6,6,5,5,33,2026-02-04T01:51:51.869246,17563,0,3954,256
ISSEROW-MORALWORTH-2020,"1. Introduction: the dialectic

That a purely “de dicto” desire—“to do what is right, whatever that is”—could ground morally worthy action is a thesis with illustrious defenders and equally illustrious critics. Kant is standardly read as claiming that only the motive of duty confers moral worth, yet the post-Kantian literature is replete with worries that an agent moved solely by duty would be moralistic, self-involved, or alienated from the very values morality is supposed to protect. Opponents",openai/o3,answer_without_rubric_2k,4,False,openai/o3,5,5,6,6,5,4,31,2026-02-04T01:51:51.869246,11153,0,2692,384
ISSEROW-MORALWORTH-2020,"Can the bare desire to do what is morally right—the motive that Kant called acting “from duty”—be enough to make an action morally worthy? Or must the morally admirable agent be moved instead (or additionally) by the concrete, first-order values that make the action right, such as another’s need, the beauty of a natural environment, or the trust placed in her by a friend? This dispute, which runs from Hume through Kant to contemporary virtue ethics, pits two pictures of moral motivation against ",openai/o3,answer_without_rubric_2k,5,False,openai/o3,5,5,5,5,4,4,28,2026-02-04T01:51:51.869246,15316,0,3580,448
ISSEROW-MORALWORTH-2020,"1. Introduction: the dispute over “moral fetishism”  

Ever since Kant insisted that only actions “from duty” possess genuine moral worth, critics have worried that the purely dutiful agent is aiming at the wrong target. Bernard Williams’s “one thought too many,” Michael Smith’s “fetishism” objection, and Henson’s charge of “moral alienation” all develop the intuitive complaint that what matters, morally speaking, is what right-making considerations are about—welfare, justice, promises kept—not ",openai/o3,answer_without_rubric_2k,6,False,openai/o3,5,5,5,5,4,4,28,2026-02-04T01:51:51.869246,13688,0,3337,512
ISSEROW-MORALWORTH-2020,"Can acting solely from a desire to do what is morally right be enough for moral worth? Philosophers of approximately Kantian sympathies have said “yes,” but a more recent chorus—Bernard Williams, Michael Stocker, Susan Wolf, Samuel Scheffler, Jonathan Dancy, and others—urges “no.”  They argue that an exclusive concern to “do the morally right thing” is empty, fetishistic, or alienating unless it is grounded in the concrete values that make an act right: compassion for a friend, appreciation of b",openai/o3,answer_without_rubric_2k,7,False,openai/o3,5,5,6,6,5,5,32,2026-02-04T01:51:51.869246,15656,0,3633,320
